	Unnamed: 0	chrom	start	end	name	housekeeping	marker Tonsil	ragi
30782	46409	chr1	222712737	222712737	AIDA	True	False	0.15774202050508457
30788	46418	chr3	119677364	119677364	COX17	True	False	0.13981870598593477
30811	46452	chr5	69094014	69094014	SLC30A5	True	False	0.13036827475882024
30820	46468	chr14	103057549	103057549	CDC42BPB	True	False	0.33656677756877246
30874	46586	chr7	74192702	74192702	EIF4H	True	False	0.3388448535876918
30876	46588	chr19	3506311	3506311	FZR1	True	False	0.13529400487408655
30907	46630	chr11	119018691	119018691	RPS25	True	False	0.22304050873302372
30914	46640	chr2	20225433	20225433	SDC1	False	True	0.2520074865532196
30949	46696	chr3	48918842	48918842	ARIH2	True	False	0.12485421441001013
31019	46801	chr5	176388751	176388751	HIGD2A	True	False	0.10919078204742803
31027	46811	chr3	134486023	134486023	ANAPC13	True	False	0.06953794012931881
31036	46824	chr1	3796498	3796498	LRRC47	True	False	0.29611268322043105
31040	46831	chr5	176448385	176448385	FAF2	True	False	0.14773332993699234
31058	46858	chr19	17935096	17935096	CCDC124	True	False	0.23205035377544828
31066	46874	chr19	18543577	18543577	FKBP8	True	False	0.2346007279322533
31071	46880	chr3	126025790	126025790	SLC41A3	True	False	0.5455179401753385
31074	46883	chr17	50397523	50397523	LRRC59	True	False	0.26536569241679275
31094	46922	chr5	177592203	177592203	TMED9	True	False	0.2751664895840241
31099	46928	chr19	18559112	18559112	KXD1	True	False	0.24896049483039423
31110	46941	chr5	177605791	177605791	B4GALT7	True	False	0.2523250393636382
31114	46946	chr14	35099676	35099676	FAM177A1	True	False	0.6417729572630191
31127	46971	chr14	23469699	23469699	NGDN	True	False	0.26448007406935226
31132	46984	chr12	42320522	42320522	ZCRB1	True	False	0.1334005536832653
31144	47004	chr19	18571857	18571857	UBA52	True	False	0.09021078861061668
31174	47050	chr5	178204571	178204571	HNRNPAB	True	False	0.16322182666017782
31181	47063	chr11	67276537	67276537	GRK2	True	False	0.17662418961846912
31201	47085	chr7	33109405	33109405	RP9	True	False	0.18655229616830513
31223	47116	chr1	153946718	153946718	DENND4B	True	False	0.04217831408739899
31224	47117	chr4	3128339	3128339	HTT	True	False	0.4687697683920187
31253	47162	chr16	1360940	1360940	GNPTG	True	False	0.22079559047624353
31279	47193	chr5	178153885	178153885	NHP2	True	False	0.1576218776317706
31303	47224	chr1	153977674	153977674	JTB	True	False	0.18083294951715648
31307	47229	chr4	99088788	99088788	ADH5	True	False	0.20915096152076484
31308	47231	chr1	153986246	153986246	RAB13	True	False	0.140443174708301
31317	47243	chr1	153990762	153990762	RPS27	True	False	0.058163739222288756
31318	47244	chr11	67508649	67508649	CDK2AP2	True	False	0.11217740945029867
31338	47276	chr2	151828421	151828421	ARL5A	True	False	0.23272800558969348
31343	47282	chr12	6753141	6753141	MLF2	True	False	0.19042479746370242
31360	47307	chr17	44345302	44345302	GRN	True	False	0.1613781673559333
31362	47311	chr2	74178879	74178879	MOB1A	True	False	0.06137593794925163
31379	47334	chr12	104138241	104138241	NFYB	True	False	0.16562430434612194
31407	47371	chr4	77511753	77511753	CXCL13	False	True	0.5033398068535566
31418	47382	chr19	42269252	42269252	CIC	True	False	0.09964545149176526
31446	47432	chr16	370526	370526	MRPL28	True	False	0.13345241555959228
31447	47433	chr15	34343180	34343180	NOP10	True	False	0.15270104347811286
31455	47443	chr7	77537295	77537295	PTPN12	True	False	0.15081371692580725
31490	47497	chr11	6481501	6481501	TIMM10B	True	False	0.08070644565945904
31499	47508	chr11	6619422	6619422	TPP1	True	False	0.10696159097318646
31500	47509	chr3	88057309	88057309	CGGBP1	True	False	0.15345410253415112
31527	47543	chr12	54280193	54280193	HNRNPA1	True	False	0.08376622812642216
31532	47550	chr17	28855016	28855016	ERAL1	True	False	0.12244039282286025
31554	47583	chr17	28897652	28897652	FLOT2	True	False	0.1557893511671006
31555	47584	chr10	13100173	13100173	OPTN	True	False	0.24049438057355244
31598	47643	chr4	122152383	122152383	KIAA1109	True	False	0.12490354455831207
31613	47666	chr19	1241768	1241768	ATP5F1D	True	False	0.2241657388526319
31618	47673	chr17	28951307	28951307	PHF12	True	False	0.128025473301574
31632	47694	chr16	71808834	71808834	AP1G1	True	False	0.13744781770168077
31645	47711	chr11	64317487	64317487	TRMT112	True	False	0.22576123658456432
31675	47752	chr12	64404392	64404392	XPOT	True	False	0.19339244096965041
31699	47791	chr12	57537346	57537346	DCTN2	True	False	0.3695213597561757
31708	47806	chr15	92900324	92900324	CHD2	True	False	0.12458737864773044
31729	47830	chr1	43172570	43172570	EBNA1BP2	True	False	0.281668366793131
31754	47870	chr17	75012670	75012670	MRPL58	True	False	0.19336706365319925
31760	47876	chr17	75041198	75041198	ATP5PD	True	False	0.15073060983346565
31770	47889	chr1	193105433	193105433	GLRX2	True	False	0.2734047858127158
31821	47956	chr4	6709827	6709827	MRFAP1L1	True	False	0.2074335335197541
31822	47957	chr4	6716174	6716174	BLOC1S4	True	False	0.24382387318142573
31860	48012	chr4	169757944	169757944	HPF1	True	False	0.4205107120482694
31863	48016	chr11	116772987	116772987	BUD13	True	False	0.06604405368586802
31868	48022	chr3	49358312	49358312	GPX1	True	False	0.17157962618852776
31890	48050	chr10	88986740	88986740	FAS	False	True	0.13753297005555384
31917	48107	chr17	7012646	7012646	RNASEK	True	False	0.10341612924249319
31918	48108	chr4	26362436	26362436	RBPJ	True	False	0.4562006715867998
31940	48143	chr5	69217760	69217760	MRPS36	True	False	0.034167849018338595
31976	48192	chr12	6444955	6444955	CD27	False	True	0.15256284038373297
31986	48219	chr4	119304445	119304445	C4orf3	True	False	0.13153061270986469
32004	48246	chr2	231708530	231708530	PTMA	True	False	0.13681055912107376
32009	48252	chr10	6062367	6062367	IL2RA	False	True	0.14185927600864315
32023	48270	chr10	6089346	6089346	RBM17	True	False	0.19502894776324148
32061	48320	chr11	66616630	66616630	RBM14	True	False	0.10076867997574127
32078	48343	chr11	66638667	66638667	RBM4	True	False	0.11163021402986681
32082	48350	chr5	77030404	77030404	AGGF1	True	False	0.29036613408447465
32110	48389	chr1	31297008	31297008	ZCCHC17	True	False	0.14702296402433385
32118	48398	chr7	27827801	27827801	TAX1BP1	True	False	0.8
32126	48408	chr16	9092191	9092191	C16orf72	True	False	0.11127126016710767
32139	48426	chr2	20350844	20350844	PUM2	True	False	0.18545031162788803
32142	48430	chr10	102854259	102854259	BORCS7	True	False	0.36396501724294567
32153	48441	chr16	56451332	56451332	NUDT21	True	False	0.1264894491408623
32157	48449	chr10	103193272	103193272	NT5C2	True	False	0.09785472366478519
32201	48502	chr11	67483229	67483229	AIP	True	False	0.14072580186390898
32220	48530	chr1	77979072	77979072	FUBP1	True	False	0.10671920847481547
32223	48533	chr17	7234517	7234517	DVL2	True	False	0.06824376104060988
32250	48573	chr5	77776318	77776318	TBCA	True	False	0.10128565310742955
32265	48588	chr4	105709108	105709108	INTS12	True	False	0.10184646424596178
32270	48593	chr17	7242449	7242449	GABARAP	True	False	0.0744805241167729
32274	48599	chr17	7251734	7251734	CTDNEP1	True	False	0.15853674360815706
32302	48630	chr4	6640091	6640091	MRFAP1	True	False	0.14941855703655346
32313	48641	chr4	169620578	169620578	CLCN3	True	False	0.0974512308786215
32328	48664	chr5	139561339	139561339	UBE2D2	True	False	0.11928160809376824
32404	48779	chr7	23532041	23532041	TRA2A	True	False	0.0763506125462268
32408	48783	chr1	40097250	40097250	PPT1	True	False	0.14173297625056872
32429	48811	chr16	72093847	72093847	DHX38	True	False	0.1698148241703055
32444	48827	chr3	49411994	49411994	RHOA	True	False	0.06904507169677773
32453	48839	chr3	128907862	128907862	ACAD9	True	False	0.40258208267324236
32468	48856	chr10	78033874	78033874	RPS24	True	False	0.1959615546486427
32481	48873	chr16	66934417	66934417	CIAO2B	True	False	0.17325558130621885
32489	48888	chr12	64452116	64452116	TBK1	True	False	0.14317800846446885
32494	48895	chr11	76359573	76359573	THAP12	True	False	0.6953060566790307
32572	49003	chr16	30957754	30957754	SETD1A	True	False	0.24420222335932254
32574	49007	chr3	45945019	45945019	CXCR6	False	True	0.593996762414861
32587	49024	chr4	3532422	3532422	LRPAP1	True	False	0.26460088616841626
32597	49037	chr7	73522293	73522293	BAZ1B	True	False	0.13185325031860803
32618	49062	chr1	1407268	1407268	MRPL20	True	False	0.1932806214527267
32639	49087	chr1	229558707	229558707	ABCB10	True	False	0.12426253229788642
32691	49167	chr4	159103013	159103013	RAPGEF2	True	False	0.12447627008118778
32698	49176	chr6	34885281	34885281	TAF11	True	False	0.12771587203272333
32701	49181	chr10	13586965	13586965	PRPF18	True	False	0.14146026834408706
32702	49182	chr19	51357106	51357106	ETFB	True	False	0.157736672379338
32722	49214	chr6	87472974	87472974	SLC35A1	True	False	0.12285104201494623
32727	49220	chr1	43946950	43946950	IPO13	True	False	0.22619709810277108
32731	49224	chr6	87522323	87522323	RARS2	True	False	0.4645000098688868
32735	49229	chr1	43974971	43974971	ATP6V0B	True	False	0.1813013690219619
32737	49231	chr12	51083596	51083596	CSRNP2	True	False	0.21643667683426307
32747	49247	chr12	131711100	131711100	SFSWAP	True	False	0.2063202193832635
32759	49259	chr3	42581967	42581967	SEC22C	True	False	0.05888168277803258
32775	49277	chr10	97640671	97640671	PI4K2A	True	False	0.1804411392254753
32777	49279	chr17	4366675	4366675	UBE2G1	True	False	0.1770100001417574
32783	49288	chr12	131894622	131894622	ULK1	True	False	0.09464463089377223
32794	49299	chr10	87863438	87863438	PTEN	True	False	0.12604587643488355
32795	49300	chr3	42590860	42590860	SS18L2	True	False	0.14405604455902535
32828	49356	chr7	75878999	75878999	RHBDD2	True	False	0.4641866961544071
32850	49388	chr10	99732234	99732234	CUTC	True	False	0.10886597934551648
32860	49399	chr10	99732127	99732127	COX15	True	False	0.10871801410446483
32884	49435	chr3	42804490	42804490	HIGD1A	True	False	0.23884896588167762
32888	49439	chr6	17600302	17600302	FAM8A1	True	False	0.13341301220289062
32914	49483	chr7	76048106	76048106	MDH2	True	False	0.0926925708796726
32930	49510	chr7	43869507	43869507	MRPS24	True	False	0.18401669231616657
32938	49534	chr19	54451290	54451290	LENG8	True	False	0.08719821591547021
32941	49538	chr12	132710842	132710842	PGAM5	True	False	0.2162902302309781
32975	49586	chr17	82063477	82063477	DUS1L	True	False	0.3928182160157002
32977	49589	chr12	103930383	103930383	HSP90B1	True	False	0.09870417684976147
32993	49610	chr1	1891087	1891087	GNB1	True	False	0.11582571615882602
33013	49636	chr19	50358606	50358606	NR1H2	True	False	0.10126482609281257
33069	49706	chr1	206684905	206684905	MAPKAPK2	True	False	0.21204413742211936
33090	49732	chr7	2373118	2373118	EIF3B	True	False	0.6125724778381849
33106	49758	chr7	2544252	2544252	BRAT1	True	False	0.33023854461144253
33125	49784	chr19	5690306	5690306	RPL36	True	False	0.11178047002593572
33128	49787	chr10	28532493	28532493	WAC	True	False	0.08025716992630601
33145	49814	chr4	673821	673821	ATP5ME	True	False	0.15237932926362904
33181	49866	chr3	186570700	186570700	DNAJB11	True	False	0.15056863019440292
33189	49877	chr1	31644876	31644876	PEF1	True	False	0.1748501987078132
33218	49920	chr1	226186741	226186741	ACBD3	True	False	0.13592721669647984
33231	49948	chr1	224183240	224183240	DEGS1	True	False	0.16946611592902935
33232	49949	chr19	5720146	5720146	LONP1	True	False	0.11244749656866279
33247	49969	chr10	99620828	99620828	SLC25A28	True	False	0.14528249807821653
33248	49970	chr3	48440257	48440257	TMA7	True	False	0.19672125875461496
33289	50041	chr4	184474508	184474508	IRF2	True	False	0.13920622219611892
33297	50052	chr6	31652705	31652705	BAG6	True	False	0.15730201383989875
33298	50053	chr19	5903786	5903786	NDUFA11	True	False	0.18506226132417672
33314	50077	chr12	110437299	110437299	ARPC3	True	False	0.321152787010863
33337	50117	chr12	110468721	110468721	GPN3	True	False	0.09163399047212642
33338	50118	chr7	148698903	148698903	CUL1	True	False	0.1538674174561756
33340	50122	chr1	39575095	39575095	PABPC4	True	False	0.28729979438893927
33345	50131	chr19	3971099	3971099	DAPK3	True	False	0.252192899202949
33364	50164	chr19	3985463	3985463	EEF2	True	False	0.1603687663061125
33375	50180	chr12	110502111	110502111	VPS29	True	False	0.12035552667188791
33384	50189	chr19	4007736	4007736	PIAS4	True	False	0.17852959627640666
33385	50190	chr16	28862804	28862804	SH2B1	True	False	0.37854573624621474
33407	50224	chr19	4066899	4066899	ZBTB7A	True	False	0.09397454990678322
33409	50226	chr1	150629577	150629577	ENSA	True	False	0.0891329670556298
33410	50228	chr19	4100413	4100413	MAP2K2	True	False	0.1796687798776216
33421	50239	chr12	110583318	110583318	PPTC7	True	False	0.12104398698691135
33430	50249	chr12	110726679	110726679	PPP1CC	True	False	0.13444665972996098
33475	50321	chr5	95555050	95555050	TTC37	True	False	0.04671828006828216
33486	50336	chr19	1269332	1269332	CIRBP	True	False	0.11618913391538195
33498	50351	chr11	8682792	8682792	RPL27A	True	False	0.19690269096707683
33505	50360	chr17	41688885	41688885	EIF1	True	False	0.10493517040718943
33509	50365	chr3	48740353	48740353	IP6K2	True	False	0.5025027134915219
33528	50399	chr17	74203662	74203662	RPL38	True	False	0.1288039580021461
33588	50492	chr1	42658725	42658725	PPIH	True	False	0.15873506026898695
33608	50538	chr6	36885952	36885952	C6orf89	True	False	0.2648696295630182
33628	50573	chr1	42682418	42682418	YBX1	True	False	0.17355090142544166
33629	50574	chr6	36986192	36986192	MTCH1	True	False	0.0952479642750329
33647	50595	chr3	12557450	12557450	MKRN2	True	False	0.17172623273514623
33648	50596	chr16	1706195	1706195	MAPK8IP3	True	False	0.1133066691459548
33669	50620	chr11	458674	458674	PTDSS2	True	False	0.25839689152218603
33706	50667	chr5	1331844	1331844	CLPTM1L	True	False	0.4263495880686931
33720	50692	chr16	85011535	85011535	ZDHHC7	True	False	0.23517158885362022
33723	50695	chr1	155562803	155562803	ASH1L	True	False	0.19966742717586106
33734	50712	chr12	56104559	56104559	PA2G4	True	False	0.11813580348638514
33743	50723	chr7	107891183	107891183	DLD	True	False	0.19773278514127862
33753	50739	chr12	56116633	56116633	RPL41	True	False	0.1261556082941995
33760	50750	chr12	56128267	56128267	ESYT1	True	False	0.0991711359707806
33795	50805	chr12	56158349	56158349	MYL6	True	False	0.08243625134946778
33809	50830	chr4	41990530	41990530	SLC30A9	True	False	0.16031301456501054
33813	50835	chr7	32891760	32891760	KBTBD2	True	False	0.12809098569085103
33831	50856	chr7	44606627	44606627	OGDH	True	False	0.15124996443285366
33864	50904	chr1	110407694	110407694	LAMTOR5	True	False	0.20104032962586824
33877	50926	chr2	96740041	96740041	LMAN2L	True	False	0.17725407883949196
33884	50937	chr16	21651869	21651869	METTL9	True	False	0.13309238074393673
33894	50948	chr6	31367012	31367012	HLA-B	True	False	0.13049132052286813
33954	51039	chr16	29806596	29806596	MAZ	True	False	0.1251109917970869
34018	51128	chr16	67441732	67441732	ATP6V0D1	True	False	0.49639961126366877
34019	51129	chr12	56258384	56258384	ANKRD52	True	False	0.25906569218935704
34069	51198	chr6	122471807	122471807	SERINC1	True	False	0.1223931540327708
34082	51223	chr19	12681880	12681880	DHPS	True	False	0.25854995027353694
34111	51258	chr7	22822849	22822849	TOMM7	True	False	0.2098786682508794
34118	51266	chr7	158829628	158829628	ESYT2	True	False	0.14684720333205203
34120	51269	chr17	16381465	16381465	UBB	True	False	0.18696768224312463
34126	51276	chr3	47803165	47803165	DHX30	True	False	0.15485832318727236
34127	51277	chr11	207708	207708	RIC8A	True	False	0.07764247195858348
34136	51288	chr1	161118037	161118037	PFDN2	True	False	0.1582990486508501
34140	51292	chr19	2236824	2236824	SF3A2	True	False	0.059565406468269466
34150	51305	chr17	68522814	68522814	PRKAR1A	True	False	0.13450535575856468
34161	51321	chr6	325167	325167	DUSP22	True	False	0.21247043492311538
34196	51369	chr6	391752	391752	IRF4	False	True	0.07519895087696947
34197	51370	chr19	39846376	39846376	FBL	True	False	0.130243906820612
34217	51399	chr6	137219160	137219160	IFNGR1	True	False	0.14475635854883223
34232	51430	chr19	19320829	19320829	MAU2	True	False	0.1830329136540057
34233	51431	chr1	38991276	38991276	AKIRIN1	True	False	0.1164164465210622
34274	51486	chr19	17215388	17215388	USE1	True	False	0.3247730913968476
34279	51493	chr19	1223148	1223148	STK11	True	False	0.4434215159954877
34280	51494	chr17	41966795	41966795	CNP	True	False	0.1112540645112339
34283	51498	chr17	42017153	42017153	DNAJC7	True	False	0.1202632007498258
34284	51499	chr3	48847874	48847874	PRKAR2A	True	False	0.08035139033420963
34290	51506	chr12	123268317	123268317	CDK2AP1	True	False	0.44551830383064706
34325	51552	chr19	47782180	47782180	SELENOW	True	False	0.27486344881233915
34326	51553	chr1	150876599	150876599	ARNT	True	False	0.168334231896626
34337	51565	chr19	41264372	41264372	HNRNPUL1	True	False	0.12659000756001015
34338	51566	chr4	2887504	2887504	ADD1	True	False	0.6500438145807959
34364	51608	chr1	226408154	226408154	PARP1	True	False	0.12883821220749558
34401	51655	chr5	134176950	134176950	SKP1	True	False	0.15721947722942384
34426	51686	chr5	134226043	134226043	PPP2CA	True	False	0.13346839721873185
34427	51687	chr16	74296814	74296814	PSMD7	True	False	0.0712797325536573
34430	51693	chr2	201451458	201451458	TRAK2	True	False	0.22626542858907672
34468	51741	chr1	45523047	45523047	PRDX1	True	False	0.15481982550849277
34486	51762	chr16	2777289	2777289	ELOB	True	False	0.16672644263429523
34505	51784	chr16	69132588	69132588	CHTF8	True	False	0.2555204844891249
34519	51802	chr16	1959544	1959544	NDUFB10	True	False	0.1439695391634826
34521	51804	chr16	1964631	1964631	RPS2	True	False	0.12647268098232692
34551	51842	chr1	153963475	153963475	SLC39A1	True	False	0.1307676197171194
34560	51852	chr1	228144897	228144897	GUK1	True	False	0.18654096653142535
34612	51914	chr6	144095573	144095573	SF3B5	True	False	0.08235358462750897
34622	51926	chr12	752923	752923	WNK1	True	False	0.14676955143264261
34623	51927	chr6	149749443	149749443	PCMT1	True	False	0.23738444962220887
34628	51932	chr1	67430402	67430402	SERBP1	True	False	0.18048149746516273
34661	51973	chr19	1105156	1105156	GPX4	True	False	0.12988791310290612
34666	51981	chr12	95003708	95003708	NDUFA12	True	False	0.2107676843029097
34667	51982	chr19	38894108	38894108	SIRT2	True	False	0.12814979563184906
34668	51983	chr17	51120868	51120868	SPAG9	True	False	0.07524892468722716
34674	51995	chr12	120534356	120534356	RNF10	True	False	0.10194310729050293
34697	52026	chr12	98593591	98593591	SLC25A3	True	False	0.13443883679496269
34702	52033	chr11	17077667	17077667	RPS13	True	False	0.15824295025343674
34714	52046	chr11	64231616	64231616	DNAJC4	True	False	0.09611054438873907
34716	52048	chr17	47896236	47896236	SP2	True	False	0.08319025573775471
34722	52054	chr11	57712215	57712215	MED19	True	False	0.06069612753711198
34780	52128	chr1	203795695	203795695	ZC3H11A	True	False	0.12763536683937604
34787	52137	chr17	42833142	42833142	PSME3	True	False	0.14657933517978172
34807	52166	chr1	40040233	40040233	CAP1	True	False	0.1500803680232348
34824	52194	chr12	12813358	12813358	DDX47	True	False	0.14054890611160487
34825	52195	chr6	33200452	33200452	SLC39A7	True	False	0.24940106046477675
34837	52211	chr16	69424619	69424619	CYB5B	True	False	0.19671699267598441
34846	52220	chr1	179882285	179882285	TOR1AIP1	True	False	0.11940676993440796
34848	52223	chr2	55232795	55232795	RPS27A	True	False	0.12925301629264946
34852	52227	chr7	96697372	96697372	SEM1	True	False	0.49708065333851603
34884	52265	chr6	34757554	34757554	SNRPC	True	False	0.08544510337872385
34904	52292	chr6	34889255	34889255	ANKS1A	True	False	0.13456825615825235
34908	52296	chr1	165768922	165768922	TMCO1	True	False	0.143324135309698
34926	52321	chr16	29962677	29962677	TMEM219	True	False	0.23633552901270422
34941	52342	chr19	13952509	13952509	DCAF15	True	False	0.21525723495197085
34978	52399	chr3	50340980	50340980	RASSF1	True	False	0.12264050579377711
34991	52419	chr11	65572349	65572349	FAM89B	True	False	0.1209909072870485
35013	52445	chr11	65614236	65614236	MAP3K11	True	False	0.22661836369626676
35021	52454	chr1	45550543	45550543	AKR1A1	True	False	0.24005655785963673
35032	52468	chr7	149461062	149461062	ZNF777	True	False	0.4588952192807162
35043	52481	chr6	108261246	108261246	SNX3	True	False	0.07246537597131605
35110	52591	chr19	650594	650594	RNF126	True	False	0.35799670026323105
35111	52592	chr4	705832	705832	PCGF3	True	False	0.16721275289040233
35122	52608	chr2	149587602	149587602	MMADHC	True	False	0.10234442834508768
35136	52629	chr7	100148938	100148938	LAMTOR4	True	False	0.20569206286202002
35143	52638	chr12	12717368	12717368	CDKN1B	True	False	0.10194188032933985
35145	52640	chr3	9792736	9792736	TADA3	True	False	0.11742901673491273
35147	52644	chr12	112018804	112018804	ERP29	True	False	0.14155059532144942
35177	52683	chr7	102478922	102478922	POLR2J	True	False	0.27924875306084523
35181	52688	chr11	74949266	74949266	SPCS2	True	False	0.09780707460775236
35183	52690	chr6	33314073	33314073	TAPBP	True	False	0.09352436009744122
35196	52708	chr11	117218464	117218464	PCSK7	True	False	0.2675023663330653
35215	52745	chr16	28950937	28950937	NFATC2IP	True	False	0.15670287426050838
35220	52753	chr19	6424811	6424811	KHSRP	True	False	0.2533580253443358
35227	52782	chr7	1530702	1530702	MAFK	True	False	0.1502454054852046
35236	52796	chr19	58544064	58544064	TRIM28	True	False	0.059281036687892
35237	52797	chr7	1570032	1570032	PSMG3	True	False	0.125103074178778
35263	52840	chr6	52284881	52284881	MCM3	True	False	0.29124766894151605
35264	52841	chr11	118572424	118572424	ARCN1	True	False	0.12017132353660365
35270	52847	chr19	58558611	58558611	UBE2M	True	False	0.11065333803670552
35280	52866	chr16	83807978	83807978	HSBP1	True	False	0.09570415577722144
35283	52871	chr19	58555011	58555011	CHMP2A	True	False	0.10553134815688735
35296	52887	chr7	100580873	100580873	LRCH4	True	False	0.1474444797081975
35304	52896	chr11	72080515	72080515	NUMA1	True	False	0.10479279679728391
35305	52900	chr19	35995188	35995188	SDHAF1	True	False	0.22003802265392486
35310	52905	chr6	169702126	169702126	C6orf120	True	False	0.11578845271673613
35329	52929	chr7	99325898	99325898	ARPC1A	True	False	0.11787322150498022
35352	52959	chr7	99408597	99408597	PDAP1	True	False	0.0938561516695467
35354	52961	chr12	52069978	52069978	ATG101	True	False	0.20951359735253894
35355	52962	chr7	99408641	99408641	BUD31	True	False	0.09392784007225563
35382	52993	chr2	201072024	201072024	NDUFB3	True	False	0.16787564665661342
35401	53018	chr4	145098311	145098311	ABCE1	True	False	0.1276580285019233
35424	53049	chr19	11529147	11529147	ECSIT	True	False	0.3712470872769178
35428	53056	chr4	145180589	145180589	OTUD4	True	False	0.133541856363702
35434	53062	chr7	100429831	100429831	MEPCE	True	False	0.10058966971587087
35464	53097	chr3	48016416	48016416	MAP4	True	False	0.32177315414001056
35471	53105	chr19	8005641	8005641	ELAVL1	True	False	0.2862569555498732
35474	53110	chr1	78620448	78620448	IFI44L	False	True	0.19446608244649494
35483	53119	chr7	100479214	100479214	TSC22D4	True	False	0.25483372947965527
35532	53191	chr2	43915056	43915056	LRPPRC	True	False	0.639943643340616
35540	53204	chr7	6374548	6374548	RAC1	True	False	0.07467735984260762
35544	53208	chr1	958458	958458	NOC2L	True	False	0.25965063821056444
35550	53220	chr19	18522116	18522116	ELL	True	False	0.17301303265283957
35575	53258	chr16	67806560	67806560	RANBP10	True	False	0.13865105510688341
35588	53284	chr12	107685799	107685799	PWP1	True	False	0.14297728628703166
35597	53302	chr12	107761137	107761137	PRDM4	True	False	0.22689565073509793
35622	53361	chr1	54200196	54200196	MRPL37	True	False	0.11965848964291292
35626	53373	chr12	53452102	53452102	PCBP2	True	False	0.16720921636026717
35640	53393	chr11	63985853	63985853	OTUB1	True	False	0.12662511150656688
35652	53413	chr3	141368504	141368504	ZBTB38	True	False	0.24520848233697812
35682	53461	chr2	88691673	88691673	RPIA	True	False	0.1433497440868815
35702	53484	chr7	66921225	66921225	TMEM248	True	False	0.13851035955609178
35704	53487	chr16	67842320	67842320	THAP11	True	False	0.18027926183240867
35725	53519	chr2	70087477	70087477	PCBP1	True	False	0.11967413294654107
35728	53522	chr7	66995613	66995613	SBDS	True	False	0.11239568042009213
35738	53538	chr1	154558662	154558662	UBE2Q1	True	False	0.13925037862062928
35766	53579	chr17	82273369	82273369	CSNK1D	True	False	0.1847003259230345
35783	53598	chr19	47497096	47497096	NAPA	True	False	0.5871804754731217
35794	53613	chr11	57741513	57741513	SELENOH	True	False	0.15813251811548715
35838	53678	chr11	65525121	65525121	SCYL1	True	False	0.15432106263367462
35860	53707	chr1	46719123	46719123	EFCAB14	True	False	0.277396156976267
35877	53731	chr19	39342421	39342421	SAMD4B	True	False	0.19658278041405744
35896	53770	chr3	129249632	129249632	COPG1	True	False	0.2638115239730515
35897	53772	chr16	14833721	14833721	NOMO1	True	False	0.7999999999999999
35940	53845	chr3	129278870	129278870	HMCES	True	False	0.1851729634428719
35956	53870	chr1	161766320	161766320	ATF6	True	False	0.2722922768886969
35958	53873	chr4	1241923	1241923	CTBP1	True	False	0.0823685700642815
35970	53885	chr16	88608517	88608517	ZC3H18	True	False	0.7013335526130762
36004	53935	chr1	75786197	75786197	RABGGTB	True	False	0.11717578622819379
36022	53960	chr7	44118711	44118711	POLD2	True	False	0.06230546824572359
36047	53992	chr11	35139171	35139171	CD44	False	True	0.1715942138488942
36056	54010	chr2	99337389	99337389	EIF5B	True	False	0.1601972766811348
36084	54068	chr16	14632951	14632951	BFAR	True	False	0.1499968036708375
36090	54077	chr7	26201529	26201529	HNRNPA2B1	True	False	0.1329761228616491
36101	54091	chr17	4940030	4940030	SLC25A11	True	False	0.1867460384118433
36108	54103	chr17	4940268	4940268	RNF167	True	False	0.1881950615026492
36125	54125	chr1	43367738	43367738	ELOVL1	True	False	0.11256715704174389
36130	54131	chr17	4947469	4947469	PFN1	True	False	0.15437186868062813
36137	54139	chr2	219279367	219279367	DNAJB2	True	False	0.08702914804028967
36138	54140	chr3	46924159	46924159	CCDC12	True	False	0.20992925162772352
36143	54146	chr16	89721537	89721537	ZNF276	True	False	0.1577237529702278
36146	54151	chr2	189661459	189661459	ASNSD1	True	False	0.23777648201983523
36154	54161	chr17	4967191	4967191	SPAG7	True	False	0.16399851576645053
36160	54169	chr16	88811928	88811928	APRT	True	False	0.111061010157262
36226	54257	chr19	54874235	54874235	FCAR	False	True	0.6408012116918612
36242	54284	chr11	34105629	34105629	NAT10	True	False	0.13491582386417272
36246	54288	chr1	3900293	3900293	C1orf174	True	False	0.1588639937252326
36250	54297	chr19	32581201	32581201	PDCD5	True	False	0.27555419159744976
36265	54328	chr1	156591766	156591766	NAXE	True	False	0.1513481539499324
36279	54354	chr2	227472156	227472156	AGFG1	True	False	0.21107704069096347
36283	54359	chr17	80101581	80101581	GAA	True	False	0.32928107236496734
36287	54364	chr12	14803478	14803478	WBP11	True	False	0.13743463392731242
36310	54396	chr17	80139487	80139487	EIF4A3	True	False	0.20401071585323896
36313	54404	chr16	85799544	85799544	EMC8	True	False	0.104700660122429
36324	54421	chr16	85803057	85803057	COX4I1	True	False	0.1049737562373402
36364	54490	chr1	156741590	156741590	MRPL24	True	False	0.16359842732098392
36374	54501	chr1	156767535	156767535	PRCC	True	False	0.1664345688043395
36387	54516	chr1	51236273	51236273	RNF11	True	False	0.14822391168924445
36391	54522	chr19	35629036	35629036	RBM42	True	False	0.18400380045272496
36399	54530	chr16	27268741	27268741	NSMCE1	True	False	0.17088627685132637
36408	54545	chr19	35650621	35650621	COX6B1	True	False	0.12980056945975132
36418	54559	chr12	120687149	120687149	MLEC	True	False	0.12366224669597568
36434	54580	chr12	120904358	120904358	SPPL3	True	False	0.1837263483426452
36452	54603	chr17	44070893	44070893	G6PC3	True	False	0.2228487643998229
