	Unnamed: 0	chrom	start	end	name	housekeeping	marker Umbilical cord blood	ragi
7402	11607	chr2	25042076	25042076	EFR3B	False	True	0.3311444583614644
7404	11610	chr8	96235545	96235545	UQCRB	True	False	0.23671284452805427
7412	11624	chr6	117675469	117675469	NUS1	True	False	0.2698596349518692
7420	11636	chr4	39977911	39977911	PDS5A	True	False	0.22037591440155577
7427	11649	chr13	114234897	114234897	CDC16	True	False	0.18207384093061818
7437	11667	chr10	119104117	119104117	DENND10	False	True	0.38503676541111337
7451	11687	chr17	38853764	38853764	RPL23	True	False	0.2852391534246788
7476	11732	chr3	14178817	14178817	LSM3	True	False	0.3620287003555723
7480	11736	chr1	8871576	8871576	ENO1	True	False	0.34358110683315424
7483	11740	chr10	118754970	118754970	CACUL1	True	False	0.13926685851409368
7484	11744	chr19	17226226	17226226	OCEL1	False	True	0.32236997327833233
7493	11756	chr20	36236464	36236464	AAR2	True	False	0.38383953495252904
7504	11773	chrX	153971818	153971818	HCFC1	True	False	0.264838237734091
7546	11837	chr11	60906585	60906585	PRPF19	True	False	0.18935844666082746
7552	11848	chr20	443257	443257	TBC1D20	True	False	0.607572126179284
7564	11867	chr3	36993131	36993131	EPM2AIP1	True	False	0.09751699377008936
7610	11930	chrX	101391011	101391011	RPL36A	True	False	0.17388862853905934
7623	11950	chrX	101408222	101408222	HNRNPH2	True	False	0.1821929728132523
7632	11959	chr20	543790	543790	CSNK2A1	True	False	0.31886591882805226
7642	11988	chr11	46846280	46846280	CKAP5	True	False	0.14155944727229972
7672	12036	chr18	51197681	51197681	MEX3C	False	True	0.1734460541649353
7684	12055	chr22	50170731	50170731	PANX2	False	True	0.22407905745371365
7685	12056	chr18	55589778	55589778	TCF4	False	True	0.150872531913453
7696	12069	chrX	71073426	71073426	SNX12	True	False	0.1402041607504613
7701	12074	chr17	39730494	39730494	MIEN1	True	False	0.5160825330695789
7712	12093	chr13	45376303	45376303	TPT1-AS1	False	True	0.39205378801307533
7720	12107	chr10	123008687	123008687	IKZF5	True	False	0.3895096384955371
7747	12149	chr10	125823546	125823546	BCCIP	True	False	0.27515828676649634
7779	12208	chrX	107628510	107628510	PRPS1	True	False	0.3009385360190302
7853	12325	chr12	16382827	16382827	MGST1	False	True	0.6782721933779616
7898	12394	chr14	93115925	93115925	ITPK1	True	False	0.2085242734406012
7908	12407	chrX	136880722	136880722	RBMX	True	False	0.3401777312283767
7921	12427	chr11	59810778	59810778	MRPL16	True	False	0.3587309837289439
7939	12458	chr15	75198892	75198892	C15orf39	False	True	0.25094796058226015
7945	12464	chrX	103688158	103688158	MORF4L2	True	False	0.1861561697123682
7950	12470	chr5	115841946	115841946	AP3S1	False	True	0.35270061635724775
7957	12483	chr14	93067452	93067452	ITPK1-AS1	False	True	0.5075111106217908
7961	12489	chr14	93184923	93184923	MOAP1	True	False	0.18678424695975304
7966	12497	chr14	93185317	93185317	TMEM251	True	False	0.19818789417148638
7988	12534	chr17	18314994	18314994	TOP3A	False	True	0.24364821671182565
7995	12544	chr1	16352480	16352480	FBXO42	True	False	0.05370120947932568
7999	12549	chr14	77708103	77708103	SLIRP	True	False	0.13916485994307085
8000	12550	chr1	18902555	18902555	ALDH4A1	False	True	0.3160876064049957
8021	12594	chr20	48921711	48921711	ARFGEF2	True	False	0.26329359457805657
8029	12606	chr21	33403432	33403432	IFNGR2	False	True	0.32388575071589204
8034	12618	chr14	50668306	50668306	SAV1	True	False	0.21556112641583755
8043	12639	chr14	50944483	50944483	PYGL	False	True	0.3160070516612397
8048	12645	chr21	37229483	37229483	VPS26C	True	False	0.3327871987670817
8051	12649	chrX	49235470	49235470	CCDC22	True	False	0.5193825471079191
8055	12653	chr20	56358974	56358974	FAM210B	False	True	0.48011190274298815
8060	12660	chr22	19447711	19447711	C22orf39	True	False	0.22723970347461236
8073	12692	chr17	38869859	38869859	LASP1	True	False	0.18880479206636216
8077	12700	chr14	74881916	74881916	DLST	True	False	0.43813924830217077
8083	12707	chr22	41833164	41833164	SREBF2	True	False	0.25059435807128116
8089	12719	chr19	16185410	16185410	FAM32A	True	False	0.429351214312746
8111	12765	chr15	43510958	43510958	MAP1A	False	True	0.14028630151999355
8120	12781	chr21	44920960	44920960	ITGB2	False	True	0.1819782115447129
8145	12818	chr1	2391841	2391841	RER1	True	False	0.447680977659831
8166	12867	chr17	31859291	31859291	COPRS	True	False	0.7056677858361168
8230	12976	chr1	12230030	12230030	VPS13D	False	True	0.27070320416583477
8233	12980	chr11	86069084	86069084	PICALM	True	False	0.13321328462333437
8240	12990	chr17	19004764	19004764	FAM83G	False	True	0.4686753837301372
8250	13003	chr20	56515694	56515694	RTF2	True	False	0.5391446813761788
8273	13048	chr14	75176612	75176612	TMED10	True	False	0.21424715246933787
8345	13138	chr12	31729021	31729021	AMN1	False	True	0.13866884677554062
8348	13142	chr15	78620996	78620996	CHRNA3	False	True	
8380	13190	chr19	15464514	15464514	RASAL3	False	True	0.35074150408001753
8387	13203	chr9	33264708	33264708	BAG1	True	False	0.12603267628656692
8393	13211	chr8	54135241	54135241	MRPL15	True	False	0.3418112528036266
8403	13235	chr20	49278642	49278642	ZFAS1	False	True	0.10113167915331206
8409	13241	chr11	73142318	73142318	FCHSD2	False	True	0.16070127876852938
8410	13243	chr12	15882387	15882387	STRAP	True	False	0.3388196848733058
8411	13244	chr10	96586594	96586594	TM9SF3	True	False	0.10202730573834187
8413	13247	chrX	41339943	41339943	DDX3X	True	False	0.1517079184352082
8432	13277	chr6	125956770	125956770	HINT3	True	False	0.1765289782460815
8449	13303	chr9	33264879	33264879	CHMP5	True	False	0.12539652980218885
8477	13347	chr3	44861904	44861904	TMEM42	True	False	0.29442030702330096
8538	13426	chr12	53079390	53079390	SPRYD3	True	False	0.2626701244143609
8540	13428	chr17	43491194	43491194	DHX8	False	True	0.3783295392277145
8650	13577	chr5	134115352	134115352	TCF7	False	True	0.3390985631259519
8656	13587	chr11	96343195	96343195	MAML2	False	True	0.26684876489152265
8702	13688	chr20	35959472	35959472	SCAND1	True	False	0.13309422090515358
8722	13720	chr21	33230066	33230066	IFNAR2	False	True	0.0907561809083973
8729	13732	chr19	21082203	21082203	ZNF714	False	True	0.38467609857036383
8731	13736	chr8	58553254	58553254	SDCBP	True	False	0.06719866961849674
8750	13762	chr5	43313412	43313412	HMGCS1	False	True	0.20468024125155218
8775	13807	chr14	74493281	74493281	NPC2	True	False	0.28221510288287677
8789	13823	chr12	46269043	46269043	SLC38A1	False	True	0.1291685256883173
8793	13831	chr20	49219347	49219347	DDX27	True	False	0.37058005971639285
8877	13968	chr19	16572415	16572415	SLC35E1	True	False	0.22590277617866536
8882	13976	chr4	39698136	39698136	UBE2K	True	False	0.378270878452207
8911	14019	chr3	33398438	33398438	UBP1	True	False	0.6763058329606286
8945	14074	chr1	6235964	6235964	ICMT	True	False	0.64093567251462
8948	14080	chr9	127786034	127786034	CDK9	False	True	0.2535329136948324
8953	14089	chr22	37953699	37953699	POLR2F	True	False	0.2813987139344359
9007	14188	chr5	17217631	17217631	BASP1	False	True	0.17655687678818477
9019	14211	chr5	133968625	133968625	C5orf15	True	False	0.2109171573633874
9022	14215	chr2	42369010	42369010	COX7A2L	True	False	0.21711342437955553
9024	14218	chr3	50359521	50359521	TMEM115	True	False	0.2737279143762257
9049	14253	chr1	28236154	28236154	ATP5IF1	True	False	0.2839423860098827
9062	14274	chr17	50719603	50719603	LUC7L3	True	False	0.2471488834343662
9065	14281	chr1	25998063	25998063	PAFAH2	False	True	0.3016522013568718
9066	14282	chr19	21020657	21020657	ZNF430	False	True	0.3964209777462482
9087	14318	chr1	28233029	28233029	DNAJC8	True	False	0.16559351913874135
9094	14326	chr20	50957153	50957153	DPM1	True	False	0.2314566513776087
9153	14418	chr4	82358842	82358842	HNRNPD	True	False	0.25861852186623546
9166	14438	chr3	19947097	19947097	RAB5A	True	False	0.2555601175577246
9175	14456	chr17	40140537	40140537	CASC3	True	False	0.36442917958765186
9208	14518	chr9	128330412	128330412	COQ4	True	False	0.45745890421036056
9218	14535	chr5	43557077	43557077	PAIP1	True	False	0.2820494000085716
9220	14538	chr19	17309563	17309563	DDA1	True	False	0.2206466930006924
9226	14548	chr2	38377273	38377273	ATL2	True	False	0.33540044801997265
9250	14594	chr9	128371361	128371361	URM1	True	False	0.17197325261150426
9264	14615	chr20	46089962	46089962	NCOA5	True	False	0.19086853040750698
9265	14616	chr12	46372773	46372773	SLC38A2	True	False	0.2582623294971507
9277	14634	chr9	92110865	92110865	MTND4P15	False	True	0.2328926327001442
9328	14724	chr17	50707914	50707914	ANKRD40	True	False	0.16076004110354175
9376	14814	chr4	87422573	87422573	NUDT9	True	False	0.38297819263664656
9377	14815	chr8	100303259	100303259	RNF19A	True	False	0.3273440872279587
9379	14820	chr1	26169942	26169942	ZNF593	True	False	0.45197855126996567
9392	14839	chr5	115626036	115626036	TMED7	True	False	0.13111646388004464
9393	14841	chr8	60516987	60516987	RAB2A	True	False	0.23943356854561926
9403	14855	chr12	30695869	30695869	IPO8	True	False	0.3924229714625393
9405	14859	chr5	96876500	96876500	ERAP2	False	True	0.13842957677735446
9422	14890	chr2	61471087	61471087	USP34	True	False	0.31887563673897434
9445	14930	chr6	125279414	125279414	HDDC2	True	False	0.5986947380380253
9459	14956	chr18	58862600	58862600	ZNF532	False	True	0.6062119794230618
9470	14975	chr6	123803865	123803865	NKAIN2	False	True	0.3170686210956144
9491	15007	chr1	12166991	12166991	TNFRSF1B	False	True	0.2596170566481179
9493	15009	chrX	154398372	154398372	RPL10	True	False	0.1823527048653928
9496	15018	chr14	20955487	20955487	RNASE2	False	True	0.5215630935648228
9549	15125	chrX	53422728	53422728	SMC1A	True	False	0.2072228927513841
9556	15134	chr10	123154402	123154402	BUB3	True	False	0.20848936675349639
9567	15149	chr18	10539124	10539124	NAPG	True	False	0.7378374581066689
9568	15154	chr3	38165537	38165537	OXSR1	True	False	0.2691160139926217
9583	15180	chr2	43226606	43226606	ZFP36L2	False	True	0.22597084429277964
9604	15210	chr17	42798690	42798690	COA3	True	False	0.6743757145366858
9744	15440	chr2	68157888	68157888	PNO1	True	False	0.13746317135803815
9753	15452	chr3	50328223	50328223	TUSC2	True	False	0.11904415538911617
9790	15512	chr11	108008898	108008898	CUL5	True	False	0.1788251454002111
9809	15539	chrX	71283610	71283610	NONO	True	False	0.24458234605767823
9825	15560	chr1	6199563	6199563	RPL22	True	False	0.25571971708197666
9861	15617	chr3	52679714	52679714	PBRM1	True	False	0.3187018467818818
9885	15665	chr7	883543	883543	GET4	True	False	0.21770117694741786
9916	15726	chr1	10796646	10796646	CASZ1	False	True	0.35644882938524153
9926	15742	chr20	2840745	2840745	VPS16	True	False	0.1905347736228534
9942	15769	chr9	35686425	35686425	TPM2	False	True	0.22683605202107146
9967	15814	chr18	3247813	3247813	MYL12A	True	False	0.15330130591074703
9970	15820	chr14	104753202	104753202	SIVA1	False	True	0.26580727226949263
9981	15838	chr7	6059175	6059175	EIF2AK1	True	False	0.31882948482489926
9983	15841	chr5	168579368	168579368	PANK3	True	False	0.20426755693238335
9993	15857	chr18	3262417	3262417	MYL12B	True	False	0.11392533567376777
10000	15866	chr20	50795071	50795071	BCAS4	False	True	0.3487309721029291
10005	15874	chr7	1160219	1160219	ZFAND2A	False	True	0.3668271726779583
10030	15906	chr4	7043372	7043372	TADA2B	True	False	0.4848482609817013
10048	15939	chr1	17439677	17439677	RCC2	True	False	0.19244279872443987
10054	15949	chr9	35732598	35732598	CREB3	True	False	0.07720963843343692
10066	15964	chr9	35749218	35749218	GBA2	True	False	0.1850909309519644
10080	15991	chr1	35641526	35641526	PSMB2	True	False	0.17092459754262024
10088	16004	chr5	172188224	172188224	STK10	False	True	0.2380322065825857
10100	16028	chr9	35749287	35749287	RGP1	True	False	0.18589655738728564
10106	16034	chr3	47781893	47781893	SMARCC1	True	False	0.16680261133426982
10118	16058	chr20	36306339	36306339	DLGAP4	True	False	
10120	16062	chr9	35815352	35815352	HINT2	True	False	0.36326719756400055
10124	16074	chr1	46303707	46303707	UQCRH	True	False	0.24771779912709269
10134	16092	chr3	33114014	33114014	CRTAP	True	False	0.29928651046025884
10139	16101	chr1	36224443	36224443	THRAP3	True	False	0.15106630465197599
10143	16110	chr5	147510068	147510068	DPYSL3	False	True	0.4003508204987316
10164	16137	chr22	29767369	29767369	UQCR10	True	False	0.2719241502982817
10187	16175	chr1	17308197	17308197	PADI4	False	True	0.8
10195	16189	chr16	234521	234521	FAM234A	True	False	0.18032467084677126
10197	16192	chr5	132963634	132963634	AFF4	True	False	0.20143338443586262
10198	16193	chr2	84971161	84971161	KCMF1	True	False	0.26160761006492345
10225	16227	chr8	143368876	143368876	RHPN1	False	True	0.5426667468662661
10238	16246	chr17	51260546	51260546	UTP18	True	False	0.1605616105283441
10291	16325	chr8	70607778	70607778	TRAM1	True	False	0.19461982627661958
10335	16406	chr9	137551879	137551879	MRPL41	True	False	0.17853638539508532
10371	16463	chr6	166862511	166862511	RPS6KA2	False	True	0.6955253117371569
10377	16469	chr9	137590512	137590512	ZMYND19	True	False	0.4389279038049876
10379	16473	chr11	106091467	106091467	AASDHPPT	True	False	0.5150389018081679
10400	16507	chr12	27022558	27022558	MED21	True	False	0.17063032131765643
10441	16577	chr1	35769978	35769978	CLSPN	False	True	0.4485051548196209
10462	16615	chr11	77637794	77637794	CLNS1A	True	False	0.1568996312532342
10476	16635	chr4	83034447	83034447	COPS4	True	False	0.25882565677444874
10478	16639	chr9	121201869	121201869	RAB14	True	False	0.10416358710960469
10555	16737	chr9	101533853	101533853	RNF20	True	False	0.35266396108846654
10704	16935	chr11	59755376	59755376	STX3	False	True	0.28951361988439456
10723	16966	chr9	26947242	26947242	PLAA	True	False	0.19976556298950215
10741	17000	chr4	103099834	103099834	BDH2	True	False	0.19937004401531205
10753	17022	chr16	2155782	2155782	TRAF7	True	False	0.29493794024045994
10761	17032	chr10	102432574	102432574	CUEDC2	True	False	0.31000394457307406
10772	17046	chr1	37570893	37570893	GNL2	True	False	
10782	17062	chr8	143018528	143018528	LY6E	True	False	0.41612136973625596
10786	17069	chr10	102483680	102483680	ACTR1A	True	False	0.3780995231690518
10834	17137	chr2	101252886	101252886	CNOT11	True	False	0.20172960602057546
10845	17165	chr12	57846729	57846729	CTDSP2	True	False	0.10623977478384265
10895	17243	chr3	57693077	57693077	DENND6A	True	False	0.0953736191907686
10922	17285	chr2	105038069	105038069	MRPS9	True	False	0.05421838322499537
10930	17302	chr22	23894450	23894450	MIF	True	False	0.3162735448422998
10945	17329	chr7	5190233	5190233	WIPI2	True	False	0.2922893054291377
10972	17369	chr2	30146941	30146941	YPEL5	True	False	0.195311188934328
10980	17383	chr5	172283764	172283764	UBTD2	False	True	0.3941913725023532
10984	17388	chr19	44002957	44002957	ZNF230	False	True	0.6515236801131014
10998	17408	chr2	68365282	68365282	PLEK	False	True	0.259961527705368
11019	17443	chr17	49495293	49495293	NGFR	False	True	0.6871649864547894
11039	17466	chr16	2228393	2228393	E4F1	True	False	0.17798610538343662
11050	17480	chr22	38681957	38681957	TOMM22	True	False	0.3337460540315826
11116	17566	chr8	133571925	133571925	ST3GAL1	False	True	0.21663558808278524
11121	17574	chr2	101002691	101002691	RPL31	True	False	0.2454902070588641
11124	17577	chr1	34859749	34859749	SMIM12	True	False	0.36409373564487185
11140	17606	chr5	179732822	179732822	MAML1	True	False	0.17009078235643763
11166	17655	chr7	10940153	10940153	NDUFA4	True	False	0.12793886880616936
11178	17674	chr1	44355257	44355257	ERI3	True	False	0.21158273107278816
11179	17675	chr2	97765317	97765317	TMEM131	True	False	0.7363976458205725
11191	17704	chr16	2258756	2258756	RNPS1	True	False	0.4766074136648188
11195	17710	chr10	62804720	62804720	ADO	True	False	0.30625241114596735
11235	17768	chr11	110429948	110429948	FDX1	True	False	0.17204435744395757
11255	17803	chr2	101308701	101308701	RNF149	True	False	0.20620580142365202
11258	17808	chr8	73293633	73293633	RPL7	True	False	0.18203534385999876
11269	17823	chr6	80003887	80003887	TTK	False	True	0.3688639956751504
11297	17867	chr8	123030719	123030719	DERL1	True	False	0.3789594233548514
11301	17872	chr14	24114777	24114777	DCAF11	True	False	0.11530548890770455
11303	17874	chr15	75347039	75347039	NEIL1	False	True	0.35193195064337834
11323	17909	chr17	48944842	48944842	SNF8	True	False	0.35225470382693597
11338	17951	chr15	79432336	79432336	MINAR1	False	True	0.4116946201709604
11348	17971	chr15	84673826	84673826	SEC11A	True	False	0.6186217640401906
11379	18019	chr5	100535374	100535374	FAM174A	True	False	0.1973014171295809
11403	18062	chr17	74748628	74748628	SLC9A3R1	False	True	0.1726981469379357
11404	18063	chr9	128203417	128203417	DNM1	False	True	0.39517596856776344
11406	18070	chr2	20051628	20051628	LAPTM4A	True	False	0.13513793644101474
11411	18078	chr17	67366577	67366577	PSMD12	True	False	0.29347041134519103
11417	18090	chr14	24136200	24136200	PSME1	True	False	0.3114699596702747
11427	18108	chr16	4728078	4728078	ANKS3	False	True	0.2359735595167377
11449	18142	chr4	109433815	109433815	SEC24B	True	False	0.16408532399846976
11464	18172	chr12	53097436	53097436	IGFBP6	False	True	0.3581389880427782
11471	18181	chr2	88055783	88055783	KRCC1	True	False	0.38519670493957237
11475	18193	chr19	38831794	38831794	ECH1	True	False	0.2384765303186339
11479	18197	chr2	101387503	101387503	CREG2	False	True	0.603208740440122
11488	18211	chr14	24147258	24147258	PSME2	True	False	0.23941736281254197
11498	18226	chr15	40039181	40039181	SRP14	True	False	0.24713834614094793
11518	18264	chr6	132814569	132814569	RPS12	True	False	0.15220027665979627
11520	18266	chr7	954697	954697	ADAP1	False	True	0.3640078937148127
11556	18324	chr5	138543229	138543229	ETF1	True	False	0.20093887012463954
11587	18374	chr4	82891153	82891153	SEC31A	True	False	0.13278127884006485
11609	18410	chr12	49741809	49741809	TMBIM6	True	False	0.1559824837505113
11612	18414	chr1	52726453	52726453	ZYG11B	True	False	0.23051226495652025
11636	18449	chr1	52055191	52055191	TXNDC12	True	False	0.1979840143655898
11643	18460	chr6	158642788	158642788	DYNLT1	True	False	0.09861267440162089
11657	18486	chr1	37990022	37990022	SF3A3	True	False	0.38054759644613684
11661	18490	chr3	100401089	100401089	TOMM70	True	False	0.20792224476041218
11668	18502	chr19	34364740	34364740	GPI	True	False	0.5782771162830163
11686	18536	chr15	48878134	48878134	EID1	True	False	0.41481294354091086
11687	18537	chrX	129779949	129779949	SASH3	False	True	0.16186564133961837
11689	18539	chr10	5769389	5769389	GDI2	True	False	0.7334755039997811
11701	18562	chr5	141923871	141923871	DELE1	True	False	0.094339516792699
11706	18568	chrX	47561205	47561205	ARAF	True	False	0.21899617707134178
11739	18617	chr17	48101198	48101198	CBX1	True	False	0.15390225211154265
